kib_bencana_id,disaster_type,posko_id,posko_name,item_category,item_name,unit,series_length,train_until,test_start,test_end,best_model,mae,mape
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-66DD3FED,RW 22 KEBON MANGGU,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-66DD3FED,RW 22 KEBON MANGGU,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-66DD3FED,RW 22 KEBON MANGGU,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-66DD3FED,RW 22 KEBON MANGGU,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-66DD3FED,RW 22 KEBON MANGGU,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-66DD3FED,RW 22 KEBON MANGGU,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-66DD3FED,RW 22 KEBON MANGGU,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-67D66076,Posko sukamulya 3,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6A0E1105,Posko rw 05 rt 02,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-6E33952D,Cieundeur Rt.01,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-70EA185E,BARUJAMAS 2,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71C6D589,Pos pengungsian rw 4,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-71E194D4,POSKOLAPANG PRAWATASARI (JOGLO),kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-732D845B,Posko Cipicung RT 03 RW 02,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7385F116,Kp.Cieundeur,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7421CB87,Pos pengungsian rw 6,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7421CB87,Pos pengungsian rw 6,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-7421CB87,Pos pengungsian rw 6,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
